CODIGO;DESCRIPCION;LOCALIZACION CP;LOCALIZACION (localidad);LOCALIZACION (domicilio);TELEFONO;CODIGO HORARIO;HORARIO;CCAA;CODIGO PROVINCIA;PROVINCIA;COOR X WGS 84;COOR Y WGS 84;COOR X ETRS 89;COOR Y ETRS 89;ACCESO;LATITUD WGS 84;LONGITUD WGS 84;LATITUD ETRS 89;LONGITUD ETRS 89;CODTIPO
0002699;NUEVA;33592;NUEVA;CARRETERA ANTIGUA, S/N;985401843;MK;L-V: DE 09:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-549912.5627;5378955.3405;343005.368316;4811338.68155;S;43.4384958;-4.9399486;43.4384958;-4.9399486;PUNTOATENCIONRURAL
0002700;LUGO DE LLANERA;33690;ESTACIÓN (LA)/LUGO DE LLANERA;LG PONDAL 5 (CASA MUNICIPAL DE CULTURA);985772565;JD;L-V: DE 09:00 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-647930.2038;5379939.2461;271769.788539;4814088.08226;S;43.44491326;-5.82045605;43.44491326;-5.82045605;PUNTOATENCIONRURAL
0002701;CARREÑA;33555;CARREÑA;CASA DEL PUEBLO (AYUNTAMIENTO CABRALES);985849166;Q6;L-V: DE 12:30 A 13:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-539443.6436;5360384.3782;350318.153658;4797699.20222;S;43.3172402;-4.8459047;43.3172402;-4.8459047;PUNTOATENCIONRURAL
0002702;SAN CLAUDIO;33191;SAN CLAUDIO/SAN CLOYO;RIVERO, 28;985781067;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-658730.8604;5367051.5283;263591.135972;4805016.67596;S;43.3608;-5.91748;43.3608;-5.91748;PUNTOATENCIONRURAL
0002703;GRANDAS DE SALIME;33730;GRANDAS DE SALIME;CALLE EL SALVADOR, 6;985620277;F7;L-V: DE 09:00 A 10:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-765350.215;5345342.677;185242.259089;4792413.21309;S;43.21885053;-6.87525796;43.21885053;-6.87525796;PUNTOATENCIONRURAL
0002704;LAS ARENAS;33554;ARENAS (LAS);PLAZA DE LA BOLERA, S/N;985849166;L5;L-V: DE 10:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-536041.1968;5358297.6274;352763.719137;4796130.00747;S;43.3036;-4.81534;43.3036;-4.81534;PUNTOATENCIONRURAL
0002705;LA CARIDAD;33750;CARIDÁ (A);PLAZA ESPAÑA, S/N;985474208;SO;L-V: DE 08:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-760488.0514;5396473.6618;190495.857181;4829325.34847;S;43.5526561;-6.8315804;43.5526561;-6.8315804;PUNTOATENCIONRURAL
0002706;TREVIAS;33780;TREVÍAS;PLAZA DE LA IGLESIA, 3 (ANTIGUO CONSULTORIO);985640613;CW;L-V: DE 08:00 A 10:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-639016.6266;5352257.6265;277589.586936;4793790.28395;S;43.26410184;-5.74038402;43.26410184;-5.74038402;PUNTOATENCIONRURAL
0002707;PUERTO DE VEGA;33790;PUERTO DE VEGA;CALLE JUAN PEREZ VILLAMIL, 2 (ESQUINA ESTRETA DEL NISO);985474208;F7;L-V: DE 09:00 A 10:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-739909.8556;5398087.8358;205480.400516;4829820.04202;S;43.5631642;-6.64672332;43.56316421;-6.64672332;PUNTOATENCIONRURAL
0002708;ZARREU;33812;ZARRÉU;BRR COLOMINAS S/N;985810363;DDDD;L-V: L, X, J, V:DE 13:00 A 14:00 M:DE 13:30 A 14:00 /S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-722580.1572;5303690.1345;215186.502132;4760685.44901;S;42.9455662;-6.49104799;42.9455662;-6.49104799;PUNTOATENCIONRURAL
0002709;BARREDOS;33970;BARREROS (LOS)/BARREDOS;AVENIDA PRINCIPADO DE ASTURIAS, S/N;985611825;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;PRINCIPADO DE ASTURIAS;33;ASTURIAS;-620395.8153;5351703.1519;291153.738985;4792955.67363;S;43.26047461;-5.57311043;43.26047461;-5.57311043;PUNTOATENCIONRURAL
0002710;MONZON DE CAMPOS;34410;MONZÓN DE CAMPOS;PLAZA MAYOR, 1 (AYUNTAMIENTO);979742177;B4;L-V: DE 11:45 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-500252.8901;5178460.2488;376507.70957;4663801.10912;S;42.11659105;-4.49384817;42.11659105;-4.49384817;PUNTOATENCIONRURAL
0002711;ALAR DEL REY;34480;ALAR DEL REY;PLAZA JOSE ANTONIO GIRON, 6 (AYUNTAMIENTO);979130218;QW;L-V: DE 09:45 A 10:15/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-479871.2439;5260236.8701;392572.982236;4723799.92541;S;42.65916849;-4.31075673;42.65916849;-4.31075673;PUNTOATENCIONRURAL
0002712;AMPUDIA;34191;AMPUDIA;PZ SAN MIGUEL, 2 (AYUNTAMIENTO);979742177;P7;L-V: DE 12:00 A 12:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-504712.4384;5162158.6761;372979.353735;4651788.25273;S;42.00787181;-4.53390897;42.00787181;-4.53390897;PUNTOATENCIONRURAL
0002713;VILLARRAMIEL;34350;VILLARRAMIEL;PLAZA ESPAÑA, 1;979742177;W7;L-V: DE 09:15 A 09:45/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-546730.2796;5167365.7896;341808.165727;4656275.62153;S;42.04261958;-4.91136166;42.04261958;-4.91136166;PUNTOATENCIONRURAL
0002714;BECERRIL DE CAMPOS;34310;BECERRIL DE CAMPOS;PLAZA MAYOR, 1 (LATERAL AYUNTAMIENTO);979742177;WE;L-V: DE 09:30 A 09:50/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-516540.434;5177203.0662;364394.193036;4663092.77995;S;42.10821321;-4.64016167;42.10821321;-4.64016167;PUNTOATENCIONRURAL
0002715;ASTUDILLO;34450;ASTUDILLO;CALLE PEDRO MONEDERO 8;979880762;N1;L-V: DE 11:30 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-477922.137;5189961.3516;393219.96365;4672034.89489;S;42.19318274;-4.2932476;42.19318274;-4.2932476;PUNTOATENCIONRURAL
0002716;FUENTES DE NAVA;34337;FUENTES DE NAVA;PLAZA CALVO SOTELO, 1 (AYUNTAMIENTO);979742177;JH;L-V: DE 10:00 A 10:15/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-532489.3951;5173448.865;352490.333175;4660551.53393;S;42.0831887;-4.78343362;42.0831887;-4.78343362;PUNTOATENCIONRURAL
0002717;TORQUEMADA;34230;TORQUEMADA;PLAZA MAYOR, 1 (AYUNTAMIENTO);979771919;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-480748.8981;5166080.4869;390850.517408;4654397.21336;S;42.03404435;-4.31864083;42.03404435;-4.31864083;PUNTOATENCIONRURAL
0002718;MAGAZ DE PISUERGA;34220;MAGAZ DE PISUERGA;CALLE REAL, 4;979771919;W4;L-V: DE 09:00 A 09:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-492976.3594;5158386.3745;381663.144328;4648840.82987;S;41.98268687;-4.42848198;41.98268688;-4.42848198;PUNTOATENCIONRURAL
0002719;VELILLA DEL RIO CARRION;34886;VELILLA DEL RÍO CARRIÓN;CALLE DOS DE MAYO, 3;979850391;P1;L-V: DE 09:00 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;34;PALENCIA;-539512.5882;5285300.775;349063.256013;4742982.47826;S;42.82452491;-4.84652404;42.82452491;-4.84652404;PUNTOATENCIONRURAL
0002720;ARRIETA;35542;ARRIETA;C/ EL BARTOLO Nº 24;928817560;S9;L-V: DE 08:00 A 09:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1498595.8719;3392559.5101;-520697.911378;3268391.30259;S;29.13280101;-13.46211576;29.13280101;-13.46211576;PUNTOATENCIONRURAL
0002721;ARTENARA;35350;ARTENARA;C/MATIAS VEGA S/N;928614105;AX;L-V: DE 08:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1741778.8903;3251674.4504;-748884.897126;3165017.11474;S;28.02141857;-15.64666599;28.02141858;-15.64666599;PUNTOATENCIONRURAL
0002722;COTILLO EL;35650;COTILLO EL;C/SANTO DOMINGO Nº 2;9288537878;S2;L-V: DE 13:30 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1559698.1162;3335629.009;-579299.60136;3223276.91157;S;28.68511546;-14.01100656;28.68511546;-14.01100656;PUNTOATENCIONRURAL
0002723;OLIVA, LA;35640;OLIVA (LA);AVDA TABABAIRE Nº 14;9288537878;Y2;L-V: DE 13:00 A 14:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1550103.486;3326600.9264;-571532.685548;3214523.05121;S;28.61394406;-13.92481653;28.61394406;-13.92481653;PUNTOATENCIONRURAL
0002724;MAGUEZ;35541;MÁGUEZ;C/ EL DICE Nº9;928817560;S9;L-V: DE 08:00 A 09:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1502297.88;3396164.4012;-523676.202139;3271846.53912;S;29.16108371;-13.49537147;29.16108371;-13.49537147;PUNTOATENCIONRURAL
0002725;MOGAN;35140;MOGÁN;C/ SAN JOSE Nº 34;928561064;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1750281.8869;3234521.2641;-758115.453584;3150534.69288;S;27.88530666;-15.72304971;27.88530666;-15.72304971;PUNTOATENCIONRURAL
0002726;SANTA LUCIA;35280;SANTA LUCÍA;C/ LEOPOLDO MATOS S/N;928792563;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1729917.0603;3237826.0784;-739554.742531;3151566.80919;S;27.91154397;-15.54010936;27.91154397;-15.54010936;PUNTOATENCIONRURAL
0002727;CASTILLO DEL ROMERAL;35107;CASTILLO DEL ROMERAL;C/ RAFAEL MASSIEU S/N;928764699;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1721215.3561;3223600.3029;-733069.106942;3138073.90283;S;27.79855867;-15.46194062;27.79855867;-15.46194062;PUNTOATENCIONRURAL
0002728;TIAS;35572;TÍAS;LA LUCHADA, 2;928514607;CG;L-V: DE 11:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1520429.999;3369248.945;-541819.163819;3249668.954;S;28.94972686;-13.65825507;28.94972686;-13.65825507;PUNTOATENCIONRURAL
0002729;VALLESECO;35340;VALLESECO;ALC. GREGORIO GLEZ, 6;928614105;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1733729.542;3255394.6313;-741332.630156;3167571.49338;S;28.05091585;-15.57435746;28.05091585;-15.57435746;PUNTOATENCIONRURAL
0002730;YAIZA;35570;YAIZA;SALIDA EL RUBICON Nº 3;928830498;CT;L-V: DE 13:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1532325.5831;3369564.8568;-552304.046634;3250909.17269;S;28.9522101;-13.76511492;28.9522101;-13.76511492;PUNTOATENCIONRURAL
0002731;GUATIZA;35544;GUATIZA;C/TANAUSU Nº1;928817560;F7;L-V: DE 09:00 A 10:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1500447.1279;3384991.9896;-522927.228285;3261899.0094;S;29.0734036;-13.47874588;29.0734036;-13.47874588;PUNTOATENCIONRURAL
0002732;PLAZA SAN ROQUE;35560;PLAZA SAN ROQUE;AVDA LOS VOLCANES Nº 53;928522447;VG;L-V: DE 12:45 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1522787.9582;3383369.832;-542767.930461;3262263.91796;S;29.06066684;-13.67943697;29.06066684;-13.67943697;PUNTOATENCIONRURAL
0002733;TAHICHE;35507;TAHÍCHE;OFICINA DE TAHICHE.PLAZA DE LOS FUNDADORES BAJO TELECLUB S/N;928817560;NH;L-V: DE 12:00 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1507800.2389;3377211.6425;-530031.141002;3255653.19008;S;29.0123;-13.5448;29.0123;-13.5448;PUNTOATENCIONRURAL
0002734;TEMISAS;35217;TEMISAS;PLAZA DE LOS OLIVOS S/N;928183856;P8;L-V: DE 12:00 A 13:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1727389.0114;3236692.4566;-737394.81371;3150320.81552;S;27.90254473;-15.51739951;27.90254473;-15.51739951;PUNTOATENCIONRURAL
0002735;PLAYA DE MOGAN;35138;PLAYA DE MOGÁN;AVDA EL CASTILLETA Nº 26;928561064;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1750743.8956;3223240.5656;-759591.524909;3140513.43662;S;27.7957;-15.7272;27.7957;-15.7272;PUNTOATENCIONRURAL
0002736;TUNTE;35290;TUNTE;PLAZA SANTIAGO S/N;928764699;JD;L-V: DE 09:00 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1733470.9639;3239363.8664;-742595.811101;3153269.42413;S;27.92375048;-15.57203461;27.92375048;-15.57203461;PUNTOATENCIONRURAL
0002737;TEJEDA;35360;TEJEDA;CENTRO CIVICO LA VAGUADA S/N;928642388;SP;L-V: DE 09:30 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1738288.9923;3248341.225;-746072.991213;3161719.75805;S;27.9949826;-15.6153157;27.9949826;-15.6153157;PUNTOATENCIONRURAL
0002738;BAÑADEROS;35414;BAÑADEROS;EDIFICIO USOS MULTIPLES C/ OCEANO GLACIAR ANTARTICO S/N;928601269;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1729361.3576;3267653.0817;-736282.048934;3178067.17185;S;28.1480557;-15.53511739;28.1480557;-15.53511739;PUNTOATENCIONRURAL
0002739;PUERTO DE SARDINA;35469;PUERTO DE SARDINA;AVDA ALCALDE ANTONIO ROSAS S/N;928552674;CT;L-V: DE 13:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1747382.1316;3268246.8569;-752336.112005;3180296.69418;S;28.15275872;-15.69700076;28.15275873;-15.69700076;PUNTOATENCIONRURAL
0002740;HARIA;35520;HARÍA;C/ EL SOL Nº 20;928817560;JD;L-V: DE 09:00 A 12:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1502356.5421;3394401.039;-523867.480062;3270304.9247;S;29.14724997;-13.49589844;29.14724997;-13.49589844;PUNTOATENCIONRURAL
0002741;VILLA DE TEGUISE;35530;VILLA DE TEGUISE;CALLE SANTO DOMINGO, 2;928522447;CT;L-V: DE 13:00 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1509642.3914;3383083.2217;-531190.724588;3260955.62859;S;29.05841628;-13.56134834;29.05841628;-13.56134834;PUNTOATENCIONRURAL
0002742;CALETA DE SEBO;35540;CALETA DEL SEBO;CL PERILLA S/N - ESQUINA BAO;928817560;NY;L-V: DE 11:00 A 13:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;CANARIAS;35;LAS PALMAS;-1503261.9325;3405089.3126;-523818.228325;3279746.27535;S;29.2310719;-13.5040317;29.2310719;-13.5040317;PUNTOATENCIONRURAL
0002744;TOURAL;36141;TOURAL (DIS);LUGAR TOURAL, 13;986869667;JÑ;L-V: DE 08:45 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-961918.2655;5215162.2351;35398.9127367;4705260.57953;S;42.3606841;-8.6410588;42.3606841;-8.6410588;PUNTOATENCIONRURAL
0002745;COVELO;36872;COVELO;PLAZA MESTRE CERVIÑO, 2 BJ;986656164;Q7;L-V: DE 12:30 A 13:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-930984.8433;5195795.9617;57388.4462698;4689480.76082;S;42.23200293;-8.36317914;42.23200294;-8.36317914;PUNTOATENCIONRURAL
0002746;LAMA (A);36830;LAMA (A);AVENIDA DO CONCELLO, 22;986750447;71;L-V: DE 10:15 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-939742.0878;5220559.2066;52066.1788984;4708165.9721;S;42.39649797;-8.44184681;42.39649797;-8.44184681;PUNTOATENCIONRURAL
0002747;CERDEDO;36139;CERDEDO;RUA DE OURENSE, 66;986754043;L4;L-V: DE 09:30 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-933734.4842;5241125.9643;57473.5846625;4723021.47218;S;42.53279006;-8.38787958;42.53279006;-8.38787958;PUNTOATENCIONRURAL
0002748;MONDARIZ-BALNEARIO;36890;MONDARIZ-BALNEARIO;CALLE ENRIQUE BEOTAS, 1;986656164;NP;L-V: DE 09:45 A 10:45/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-942895.9515;5194736.0456;48505.0687984;4689260.55804;S;42.22495263;-8.47017845;42.22495263;-8.47017845;PUNTOATENCIONRURAL
0002749;SOUTELO;36560;SOUTELO;RÚA DO AMBULATORIO 11;986754043;L4;L-V: DE 09:30 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-924212.1927;5241974.1625;64540.1766371;4723200.64445;S;42.53840454;-8.30233938;42.53840454;-8.30233938;PUNTOATENCIONRURAL
0002750;PONTE DENA;36967;PONTE DENA;CHANCA, 3A;986690385;P1;L-V: DE 09:00 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-981505.3097;5228399.602;21572.9501115;4715994.69919;S;42.44848981;-8.81701221;42.44848981;-8.81701221;PUNTOATENCIONRURAL
0002752;ARRABAL;36794;ARRABAL;CL VISTA ALEGRE 97A;986950100;L3;L-V: DE 09:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-987716.2639663456;5161389.634500264;13559.56857664062;4666793.587903504;S;42.00273828374;-8.87280616294;42.00273828468;-8.87280616294;PUNTOATENCIONRURAL
0002753;PAZOS;36841;PAZOS;PAZOS, 52 (AYUNTAMIENTO);986404961;L3;L-V: DE 09:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-949677.6934;5204420.6846;43941.0580553;4696738.80116;S;42.28934325;-8.53109987;42.28934326;-8.53109987;PUNTOATENCIONRURAL
0002754;CHAN, A;36856;CHAN (A);LUGAR CHAN, 23;986869667;JÑ;L-V: DE 08:45 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-943990.7697;5232035.2831;49470.848044;4716820.41784;S;42.47258439;-8.48001336;42.47258439;-8.48001336;PUNTOATENCIONRURAL
0002755;PORRANS;36191;PORRÁNS;LUGAR PORRANS, 10;986869667;PQ;L-V: DE 13:30 A 14:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-961325.2811;5242544.887;37180.6824009;4725393.12158;S;42.54218205;-8.63573193;42.54218206;-8.63573193;PUNTOATENCIONRURAL
0002756;O MOSTEIRO;36637;MOSTEIRO (O);CAMIÑO DA GANDARA, 4;986520864;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-969013.8012;5238314.9093;31297.0868618;4722663.27641;S;42.51417923;-8.70479908;42.51417923;-8.70479908;PUNTOATENCIONRURAL
0002757;PUENTE VALGA;36645;PUENTE VALGA;CALLE PAREDES, 12;986557529;F7;L-V: DE 09:00 A 10:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-962555.2156;5266464.1224;37449.0692921;4743017.6002;S;42.70029329;-8.64678062;42.70029329;-8.64678062;PUNTOATENCIONRURAL
0002758;PALMAS;36957;PALMÁS (DIS);PALMAS 83 (CTRA GENERAL RANDE-MOAÑA);986310696;L4;L-V: DE 09:30 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-966711.0084;5203775.7816;31288.8858501;4697096.50543;S;42.28505751;-8.68411274;42.28505751;-8.68411274;PUNTOATENCIONRURAL
0002759;ALAGOA;36110;ALAGOA;PLAZA PONTEVEDRA, S/N;986869667;B;L-V: DE 08:30 A 09:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-951101.9592;5242256.9528;44710.7265706;4724682.20103;S;42.5402763;-8.54389427;42.5402763;-8.54389427;PUNTOATENCIONRURAL
0002761;IGREXA;36847;IGREXA;PLAZA DE LA IGLESIA, 1 (FORNELOS DE MONTES);986404961;L3;L-V: DE 09:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-940995.4077;5212058.8196;50736.0146606;4701958.64571;S;42.34008083;-8.45310557;42.34008083;-8.45310557;PUNTOATENCIONRURAL
0002762;O EMPALME;36990;EMPALME (O);CALLE CRUCEIRO, 52;986690385;P1;L-V: DE 09:00 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-986734.3461;5228132.9336;17694.7869724;4716065.14221;S;42.44672217;-8.86398544;42.44672217;-8.86398544;PUNTOATENCIONRURAL
0002763;AVENIDA ORDÓÑEZ;36750;AVENIDA ORDÓÑEZ;AVENIDA DE ORDOÑEZ, 33;986621018;SO;L-V: DE 08:30 A 10:30/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-976430.2717;5152926.0499;21535.6286774;4659941.30641;S;41.94621457;-8.77142237;41.94621457;-8.77142237;PUNTOATENCIONRURAL
0002764;CRECENTE;36420;CRECENTE;CALLE MON Y LANDA,  S/N;986665050;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-915434.7528;5183793.6064;68374.9525669;4679889.44928;S;42.15212011;-8.2234903;42.15212011;-8.2234903;PUNTOATENCIONRURAL
0002765;AGOLADA;36520;AGOLADA;AV JOAQUIN LORIGA, 20;986780193;L4;L-V: DE 09:30 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-892792.8324;5276138.4069;89217.2742385;4746857.38926;S;42.76412831;-8.02009447;42.76412831;-8.02009447;PUNTOATENCIONRURAL
0002766;RODEIRO;36530;RODEIRO;AVENIDA LALIN-MONFORTE, 37;986780193;L4;L-V: DE 09:30 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-884655.8532;5258611.1571;94445.2181602;4733651.66019;S;42.64842779;-7.94699874;42.64842779;-7.94699874;PUNTOATENCIONRURAL
0002767;BANDEIRA;36570;BANDEIRA;CARRETERA DE  MOALDE (EDIF ZURBARAN);986580254;BK;L-V: DE 08:45 A 09:45/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-924654.4792;5270562.3532;65534.060977;4744208.51565;S;42.72734317;-8.30631251;42.72734317;-8.30631251;PUNTOATENCIONRURAL
0002768;VILAXOAN;36611;VILAXOÁN;VAZQUEZ LEIS, 32;986511117;AG;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-978221.7739;5249205.113;25047.9130388;4731131.49283;S;42.5862479;-8.78751571;42.5862479;-8.78751571;PUNTOATENCIONRURAL
0002769;BARRANTES;36636;BARRANTES;CALLE CALEIXON LOUREIRO, 1;986520864;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-976260.9961;5236264.4334;25843.7574927;4721518.11107;S;42.50060038;-8.76990174;42.50060038;-8.76990174;PUNTOATENCIONRURAL
0002770;SANTA LUCIA DE MORAÑA;36660;SANTA LUCÍA DE MORAÑA;CALLE ONCE, 7 BAJO;986548185;JC;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-956460.9301;5249670.9117;41117.0404462;4730391.80954;S;42.58932858;-8.59203472;42.58932858;-8.59203472;PUNTOATENCIONRURAL
0002771;SEIXO;36913;SEIXO;CAMIÑO VELLO, 108 A (MERCADO MUNICIPAL);986884924;AG;L-V: DE 09:00 A 11:00/S: SIN SERVICIO/Festivos: SIN SERVICIO;GALICIA;36;PONTEVEDRA;-971978.1583;5216354.2885;28013.2189321;4706639.01943;S;42.36859623;-8.73142835;42.36859623;-8.73142835;PUNTOATENCIONRURAL
0002772;VILLAVIEJA DE YELTES;37260;VILLAVIEJA DE YELTES;CALLE POZO SERRANO, 37;923520088;PÑ;L-V: DE 12:00 A 12:20/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;37;SALAMANCA;-720158.1338;4994008.9524;207653.494031;4530742.86128;S;40.87559308;-6.46929059;40.87559308;-6.46929059;PUNTOATENCIONRURAL
0002773;ALDEADAVILA DE LA RIBERA;37250;ALDEADÁVILA DE LA RIBERA;CALLE LASTRAS, S/N;923520088;QA;L-V: DE 13:00 A 13:20/S: SIN SERVICIO/Festivos: SIN SERVICIO;CASTILLA Y LEON;37;SALAMANCA;-736970.5196;5044629.9184;196506.639078;4569340.13812;S;41.21854012;-6.62031882;41.21854012;-6.62031882;PUNTOATENCIONRURAL
